steamid,game
76561198028121353,Counter-Strike: Source
76561198028121353,Half-Life: Source
76561198028121353,Day of Defeat: Source
76561198028121353,Half-Life 2: Deathmatch
76561197972378106,10
76561197972378106,Team Fortress Classic
76561197972378106,Day of Defeat
76561197972378106,Deathmatch Classic
76561197972378106,Half-Life: Opposing Force
76561197972378106,Ricochet
76561197972378106,Half-Life
76561197972378106,Counter-Strike: Condition Zero
76561197972378106,Counter-Strike: Condition Zero Deleted Scenes
76561197972378106,Half-Life: Blue Shift
76561197972378106,Half-Life 2
76561197972378106,Counter-Strike: Source
76561197972378106,Half-Life: Source
76561197972378106,Day of Defeat: Source
76561197972378106,Half-Life 2: Deathmatch
76561198063574735,10
76561198063574735,Team Fortress Classic
76561198063574735,Day of Defeat
76561198063574735,Deathmatch Classic
76561198063574735,Half-Life: Opposing Force
76561198063574735,Ricochet
76561198063574735,Half-Life
76561198063574735,Counter-Strike: Condition Zero
76561198063574735,Counter-Strike: Condition Zero Deleted Scenes
76561198063574735,Half-Life: Blue Shift
76561198063574735,Half-Life 2
76561198063574735,Counter-Strike: Source
76561198063574735,Half-Life: Source
76561198063574735,Day of Defeat: Source
76561198063574735,Half-Life 2: Deathmatch
76561198104323854,10
76561198104323854,Team Fortress Classic
76561198104323854,Day of Defeat
76561198104323854,Deathmatch Classic
76561198104323854,Half-Life: Opposing Force
76561198104323854,Ricochet
76561198104323854,Half-Life
76561198104323854,Counter-Strike: Condition Zero
76561198104323854,Counter-Strike: Condition Zero Deleted Scenes
76561198104323854,Half-Life: Blue Shift
76561198104323854,Half-Life 2
76561198104323854,Counter-Strike: Source
76561198104323854,Half-Life: Source
76561198104323854,Day of Defeat: Source
76561198104323854,Half-Life 2: Deathmatch
76561197965978376,10
76561197965978376,Team Fortress Classic
76561197965978376,Day of Defeat
76561197965978376,Deathmatch Classic
76561197965978376,Half-Life: Opposing Force
76561197965978376,Ricochet
76561197965978376,Half-Life
76561197965978376,Counter-Strike: Condition Zero
76561197965978376,Counter-Strike: Condition Zero Deleted Scenes
76561197965978376,Half-Life: Blue Shift
76561197965978376,Half-Life 2
76561197965978376,Counter-Strike: Source
76561197965978376,Half-Life: Source
76561197965978376,Day of Defeat: Source
76561197965978376,Half-Life 2: Deathmatch
76561198842603734,10
76561198842603734,Team Fortress Classic
76561198842603734,Day of Defeat
76561198842603734,Deathmatch Classic
76561198842603734,Half-Life: Opposing Force
76561198842603734,Ricochet
76561198842603734,Half-Life
76561198842603734,Counter-Strike: Condition Zero
76561198842603734,Counter-Strike: Condition Zero Deleted Scenes
76561198842603734,Half-Life: Blue Shift
76561198842603734,Half-Life 2
76561198842603734,Counter-Strike: Source
76561198842603734,Day of Defeat: Source
76561198842603734,Half-Life 2: Deathmatch
76561198842603734,Half-Life Deathmatch: Source
76561197994616562,10
76561197994616562,Team Fortress Classic
76561197994616562,Day of Defeat
76561197994616562,Deathmatch Classic
76561197994616562,Half-Life: Opposing Force
76561197994616562,Ricochet
76561197994616562,Half-Life
76561197994616562,Counter-Strike: Condition Zero
76561197994616562,Counter-Strike: Condition Zero Deleted Scenes
76561197994616562,Half-Life: Blue Shift
76561197994616562,Half-Life 2
76561197994616562,Counter-Strike: Source
76561197994616562,Half-Life: Source
76561197994616562,Day of Defeat: Source
76561197994616562,Half-Life 2: Deathmatch
76561198045455280,10
76561198045455280,Team Fortress Classic
76561198045455280,Day of Defeat
76561198045455280,Deathmatch Classic
76561198045455280,Half-Life: Opposing Force
76561198045455280,Ricochet
76561198045455280,Half-Life
76561198045455280,Counter-Strike: Condition Zero
76561198045455280,Counter-Strike: Condition Zero Deleted Scenes
76561198045455280,Half-Life: Blue Shift
76561198045455280,Half-Life 2
76561198045455280,Counter-Strike: Source
76561198045455280,Half-Life: Source
76561198045455280,Day of Defeat: Source
76561198045455280,Half-Life 2: Deathmatch
76561197976597747,10
76561197976597747,Team Fortress Classic
76561197976597747,Day of Defeat
76561197976597747,Deathmatch Classic
76561197976597747,Half-Life: Opposing Force
76561197976597747,Ricochet
76561197976597747,Half-Life
76561197976597747,Counter-Strike: Condition Zero
76561197976597747,Counter-Strike: Condition Zero Deleted Scenes
76561197976597747,Half-Life: Blue Shift
76561197976597747,Half-Life 2
76561197976597747,Counter-Strike: Source
76561197976597747,Half-Life: Source
76561197976597747,Day of Defeat: Source
76561197976597747,Half-Life 2: Deathmatch
76561198839032966,10
76561198839032966,Team Fortress Classic
76561198839032966,Day of Defeat
76561198839032966,Deathmatch Classic
76561198839032966,Half-Life: Opposing Force
76561198839032966,Ricochet
76561198839032966,Half-Life
76561198839032966,Counter-Strike: Condition Zero
76561198839032966,Counter-Strike: Condition Zero Deleted Scenes
76561198839032966,Half-Life: Blue Shift
76561198839032966,Half-Life 2
76561198839032966,Counter-Strike: Source
76561198839032966,Half-Life: Source
76561198839032966,Day of Defeat: Source
76561198839032966,Half-Life 2: Deathmatch
76561199080934614,10
76561199080934614,Team Fortress Classic
76561199080934614,Day of Defeat
76561199080934614,Deathmatch Classic
76561199080934614,Half-Life: Opposing Force
76561199080934614,Ricochet
76561199080934614,Half-Life
76561199080934614,Counter-Strike: Condition Zero
76561199080934614,Counter-Strike: Condition Zero Deleted Scenes
76561199080934614,Half-Life: Blue Shift
76561199080934614,Half-Life 2
76561199080934614,Counter-Strike: Source
76561199080934614,Day of Defeat: Source
76561199080934614,Half-Life 2: Deathmatch
76561199080934614,Half-Life Deathmatch: Source
76561198097945516,10
76561198097945516,Team Fortress Classic
76561198097945516,Day of Defeat
76561198097945516,Deathmatch Classic
76561198097945516,Half-Life: Opposing Force
76561198097945516,Ricochet
76561198097945516,Half-Life
76561198097945516,Counter-Strike: Condition Zero
76561198097945516,Counter-Strike: Condition Zero Deleted Scenes
76561198097945516,Half-Life: Blue Shift
76561198097945516,Half-Life 2
76561198097945516,Counter-Strike: Source
76561198097945516,Half-Life: Source
76561198097945516,Day of Defeat: Source
76561198097945516,Half-Life 2: Deathmatch
76561198171791210,10
76561198171791210,Team Fortress Classic
76561198171791210,Day of Defeat
76561198171791210,Deathmatch Classic
76561198171791210,Half-Life: Opposing Force
76561198171791210,Ricochet
76561198171791210,Half-Life
76561198171791210,Counter-Strike: Condition Zero
76561198171791210,Counter-Strike: Condition Zero Deleted Scenes
76561198171791210,Half-Life: Blue Shift
76561198171791210,Half-Life 2
76561198171791210,Counter-Strike: Source
76561198171791210,Half-Life: Source
76561198171791210,Day of Defeat: Source
76561198171791210,Half-Life 2: Deathmatch
76561198015514779,10
76561198015514779,Team Fortress Classic
76561198015514779,Day of Defeat
76561198015514779,Deathmatch Classic
76561198015514779,Half-Life: Opposing Force
76561198015514779,Ricochet
76561198015514779,Half-Life
76561198015514779,Counter-Strike: Condition Zero
76561198015514779,Counter-Strike: Condition Zero Deleted Scenes
76561198015514779,Half-Life: Blue Shift
76561198015514779,Half-Life 2
76561198015514779,Counter-Strike: Source
76561198015514779,Half-Life: Source
76561198015514779,Day of Defeat: Source
76561198015514779,Half-Life 2: Deathmatch
76561198077213101,10
76561198077213101,Team Fortress Classic
76561198077213101,Day of Defeat
76561198077213101,Deathmatch Classic
76561198077213101,Half-Life: Opposing Force
76561198077213101,Ricochet
76561198077213101,Half-Life
76561198077213101,Counter-Strike: Condition Zero
76561198077213101,Counter-Strike: Condition Zero Deleted Scenes
76561198077213101,Half-Life: Blue Shift
76561198077213101,Half-Life 2
76561198077213101,Counter-Strike: Source
76561198077213101,Half-Life: Source
76561198077213101,Day of Defeat: Source
76561198077213101,Half-Life 2: Deathmatch
76561198062901118,10
76561198062901118,Team Fortress Classic
76561198062901118,Day of Defeat
76561198062901118,Deathmatch Classic
76561198062901118,Half-Life: Opposing Force
76561198062901118,Ricochet
76561198062901118,Half-Life
76561198062901118,Counter-Strike: Condition Zero
76561198062901118,Counter-Strike: Condition Zero Deleted Scenes
76561198062901118,Half-Life: Blue Shift
76561198062901118,Half-Life 2
76561198062901118,Counter-Strike: Source
76561198062901118,Half-Life: Source
76561198062901118,Day of Defeat: Source
76561198062901118,Half-Life 2: Deathmatch
76561198017902347,10
76561198017902347,Team Fortress Classic
76561198017902347,Day of Defeat
76561198017902347,Deathmatch Classic
76561198017902347,Half-Life: Opposing Force
76561198017902347,Ricochet
76561198017902347,Half-Life
76561198017902347,Counter-Strike: Condition Zero
76561198017902347,Counter-Strike: Condition Zero Deleted Scenes
76561198017902347,Half-Life: Blue Shift
76561198017902347,Half-Life 2
76561198017902347,Counter-Strike: Source
76561198017902347,Half-Life: Source
76561198017902347,Day of Defeat: Source
76561198017902347,Half-Life 2: Deathmatch
76561197971011821,10
76561197971011821,Team Fortress Classic
76561197971011821,Day of Defeat
76561197971011821,Deathmatch Classic
76561197971011821,Half-Life: Opposing Force
76561197971011821,Ricochet
76561197971011821,Half-Life
76561197971011821,Counter-Strike: Condition Zero
76561197971011821,Counter-Strike: Condition Zero Deleted Scenes
76561197971011821,Half-Life: Blue Shift
76561197971011821,Half-Life 2
76561197971011821,Counter-Strike: Source
76561197971011821,Half-Life: Source
76561197971011821,Day of Defeat: Source
76561197971011821,Half-Life 2: Deathmatch
76561198095049646,10
76561198095049646,Team Fortress Classic
76561198095049646,Day of Defeat
76561198095049646,Deathmatch Classic
76561198095049646,Half-Life: Opposing Force
76561198095049646,Ricochet
76561198095049646,Half-Life
76561198095049646,Counter-Strike: Condition Zero
76561198095049646,Counter-Strike: Condition Zero Deleted Scenes
76561198095049646,Half-Life: Blue Shift
76561198095049646,Half-Life 2
76561198095049646,Counter-Strike: Source
76561198095049646,Half-Life: Source
76561198095049646,Day of Defeat: Source
76561198095049646,Half-Life 2: Deathmatch
76561198035865245,10
76561198035865245,Team Fortress Classic
76561198035865245,Day of Defeat
76561198035865245,Deathmatch Classic
76561198035865245,Half-Life: Opposing Force
76561198035865245,Ricochet
76561198035865245,Half-Life
76561198035865245,Counter-Strike: Condition Zero
76561198035865245,Counter-Strike: Condition Zero Deleted Scenes
76561198035865245,Half-Life: Blue Shift
76561198035865245,Half-Life 2
76561198035865245,Counter-Strike: Source
76561198035865245,Half-Life: Source
76561198035865245,Day of Defeat: Source
76561198035865245,Half-Life 2: Deathmatch
76561197962473290,10
76561197962473290,Team Fortress Classic
76561197962473290,Day of Defeat
76561197962473290,Deathmatch Classic
76561197962473290,Half-Life: Opposing Force
76561197962473290,Ricochet
76561197962473290,Half-Life
76561197962473290,Counter-Strike: Condition Zero
76561197962473290,Counter-Strike: Condition Zero Deleted Scenes
76561197962473290,Half-Life: Blue Shift
76561197962473290,Half-Life 2
76561197962473290,Counter-Strike: Source
76561197962473290,Half-Life: Source
76561197962473290,Day of Defeat: Source
76561197962473290,Half-Life 2: Deathmatch
76561197969810632,10
76561197969810632,Team Fortress Classic
76561197969810632,Day of Defeat
76561197969810632,Deathmatch Classic
76561197969810632,Half-Life: Opposing Force
76561197969810632,Ricochet
76561197969810632,Half-Life
76561197969810632,Counter-Strike: Condition Zero
76561197969810632,Counter-Strike: Condition Zero Deleted Scenes
76561197969810632,Half-Life: Blue Shift
76561197969810632,Half-Life 2
76561197969810632,Counter-Strike: Source
76561197969810632,Half-Life: Source
76561197969810632,Day of Defeat: Source
76561197969810632,Half-Life 2: Deathmatch
76561197976968076,10
76561197976968076,Team Fortress Classic
76561197976968076,Day of Defeat
76561197976968076,Deathmatch Classic
76561197976968076,Half-Life: Opposing Force
76561197976968076,Ricochet
76561197976968076,Half-Life
76561197976968076,Counter-Strike: Condition Zero
76561197976968076,Counter-Strike: Condition Zero Deleted Scenes
76561197976968076,Half-Life: Blue Shift
76561197976968076,Half-Life 2
76561197976968076,Counter-Strike: Source
76561197976968076,Half-Life: Source
76561197976968076,Day of Defeat: Source
76561197976968076,Half-Life 2: Deathmatch
76561198367471798,10
76561198367471798,Team Fortress Classic
76561198367471798,Day of Defeat
76561198367471798,Deathmatch Classic
76561198367471798,Half-Life: Opposing Force
76561198367471798,Ricochet
76561198367471798,Half-Life
76561198367471798,Counter-Strike: Condition Zero
76561198367471798,Counter-Strike: Condition Zero Deleted Scenes
76561198367471798,Half-Life: Blue Shift
76561198367471798,Half-Life 2
76561198367471798,Counter-Strike: Source
76561198367471798,Half-Life: Source
76561198367471798,Day of Defeat: Source
76561198367471798,Half-Life 2: Deathmatch
76561198085238363,10
76561198085238363,Team Fortress Classic
76561198085238363,Day of Defeat
76561198085238363,Deathmatch Classic
76561198085238363,Half-Life: Opposing Force
76561198085238363,Ricochet
76561198085238363,Half-Life
76561198085238363,Counter-Strike: Condition Zero
76561198085238363,Counter-Strike: Condition Zero Deleted Scenes
76561198085238363,Half-Life: Blue Shift
76561198085238363,Half-Life 2
76561198085238363,Counter-Strike: Source
76561198085238363,Half-Life: Source
76561198085238363,Day of Defeat: Source
76561198085238363,Half-Life 2: Deathmatch
76561198051887711,10
76561198051887711,Team Fortress Classic
76561198051887711,Day of Defeat
76561198051887711,Deathmatch Classic
76561198051887711,Half-Life: Opposing Force
76561198051887711,Ricochet
76561198051887711,Half-Life
76561198051887711,Counter-Strike: Condition Zero
76561198051887711,Counter-Strike: Condition Zero Deleted Scenes
76561198051887711,Half-Life: Blue Shift
76561198051887711,Half-Life 2
76561198051887711,Counter-Strike: Source
76561198051887711,Half-Life: Source
76561198051887711,Day of Defeat: Source
76561198051887711,Half-Life 2: Deathmatch
76561198333322621,10
76561198333322621,Team Fortress Classic
76561198333322621,Day of Defeat
76561198333322621,Deathmatch Classic
76561198333322621,Half-Life: Opposing Force
76561198333322621,Ricochet
76561198333322621,Half-Life
76561198333322621,Counter-Strike: Condition Zero
76561198333322621,Counter-Strike: Condition Zero Deleted Scenes
76561198333322621,Half-Life: Blue Shift
76561198333322621,Half-Life 2
76561198333322621,Counter-Strike: Source
76561198333322621,Half-Life: Source
76561198333322621,Day of Defeat: Source
76561198333322621,Half-Life 2: Deathmatch
76561197996432822,10
76561197996432822,Team Fortress Classic
76561197996432822,Day of Defeat
76561197996432822,Deathmatch Classic
76561197996432822,Half-Life: Opposing Force
76561197996432822,Ricochet
76561197996432822,Half-Life
76561197996432822,Counter-Strike: Condition Zero
76561197996432822,Counter-Strike: Condition Zero Deleted Scenes
76561197996432822,Half-Life: Blue Shift
76561197996432822,Half-Life 2
76561197996432822,Counter-Strike: Source
76561197996432822,Half-Life: Source
76561197996432822,Day of Defeat: Source
76561197996432822,Half-Life 2: Deathmatch
76561198019712127,10
76561198019712127,Team Fortress Classic
76561198019712127,Day of Defeat
76561198019712127,Deathmatch Classic
76561198019712127,Half-Life: Opposing Force
76561198019712127,Ricochet
76561198019712127,Half-Life
76561198019712127,Counter-Strike: Condition Zero
76561198019712127,Counter-Strike: Condition Zero Deleted Scenes
76561198019712127,Half-Life: Blue Shift
76561198019712127,Half-Life 2
76561198019712127,Counter-Strike: Source
76561198019712127,Half-Life: Source
76561198019712127,Day of Defeat: Source
76561198019712127,Half-Life 2: Deathmatch
76561197971026489,10
76561197971026489,Team Fortress Classic
76561197971026489,Day of Defeat
76561197971026489,Deathmatch Classic
76561197971026489,Half-Life: Opposing Force
76561197971026489,Ricochet
76561197971026489,Half-Life
76561197971026489,Counter-Strike: Condition Zero
76561197971026489,Counter-Strike: Condition Zero Deleted Scenes
76561197971026489,Half-Life: Blue Shift
76561197971026489,Half-Life 2
76561197971026489,Counter-Strike: Source
76561197971026489,Half-Life: Source
76561197971026489,Day of Defeat: Source
76561197971026489,Half-Life 2: Deathmatch
76561198121398682,10
76561198121398682,Team Fortress Classic
76561198121398682,Day of Defeat
76561198121398682,Deathmatch Classic
76561198121398682,Half-Life: Opposing Force
76561198121398682,Ricochet
76561198121398682,Half-Life
76561198121398682,Counter-Strike: Condition Zero
76561198121398682,Counter-Strike: Condition Zero Deleted Scenes
76561198121398682,Half-Life: Blue Shift
76561198121398682,Half-Life 2
76561198121398682,Counter-Strike: Source
76561198121398682,Half-Life: Source
76561198121398682,Day of Defeat: Source
76561198121398682,Half-Life 2: Deathmatch
76561197974742349,10
76561197974742349,Team Fortress Classic
76561197974742349,Day of Defeat
76561197974742349,Deathmatch Classic
76561197974742349,Half-Life: Opposing Force
76561197974742349,Ricochet
76561197974742349,Half-Life
76561197974742349,Counter-Strike: Condition Zero
76561197974742349,Counter-Strike: Condition Zero Deleted Scenes
76561197974742349,Half-Life: Blue Shift
76561197974742349,Half-Life 2
76561197974742349,Counter-Strike: Source
76561197974742349,Half-Life: Source
76561197974742349,Day of Defeat: Source
76561197974742349,Half-Life 2: Deathmatch
76561198355625888,10
76561198355625888,Team Fortress Classic
76561198355625888,Day of Defeat
76561198355625888,Deathmatch Classic
76561198355625888,Half-Life: Opposing Force
76561198355625888,Ricochet
76561198355625888,Half-Life
76561198355625888,Counter-Strike: Condition Zero
76561198355625888,Counter-Strike: Condition Zero Deleted Scenes
76561198355625888,Half-Life: Blue Shift
76561198355625888,Half-Life 2
76561198355625888,Counter-Strike: Source
76561198355625888,Half-Life: Source
76561198355625888,Day of Defeat: Source
76561198355625888,Half-Life 2: Deathmatch
76561198054210948,10
76561198054210948,Team Fortress Classic
76561198054210948,Day of Defeat
76561198054210948,Deathmatch Classic
76561198054210948,Half-Life: Opposing Force
76561198054210948,Ricochet
76561198054210948,Half-Life
76561198054210948,Counter-Strike: Condition Zero
76561198054210948,Counter-Strike: Condition Zero Deleted Scenes
76561198054210948,Half-Life: Blue Shift
76561198054210948,Half-Life 2
76561198054210948,Counter-Strike: Source
76561198054210948,Half-Life: Source
76561198054210948,Day of Defeat: Source
76561198054210948,Half-Life 2: Deathmatch
76561198031837797,10
76561198031837797,Team Fortress Classic
76561198031837797,Day of Defeat
76561198031837797,Deathmatch Classic
76561198031837797,Half-Life: Opposing Force
76561198031837797,Ricochet
76561198031837797,Half-Life
76561198031837797,Counter-Strike: Condition Zero
76561198031837797,Counter-Strike: Condition Zero Deleted Scenes
76561198031837797,Half-Life: Blue Shift
76561198031837797,Half-Life 2
76561198031837797,Counter-Strike: Source
76561198031837797,Half-Life: Source
76561198031837797,Day of Defeat: Source
76561198031837797,Half-Life 2: Deathmatch
76561197993544755,10
76561197993544755,Team Fortress Classic
76561197993544755,Day of Defeat
76561197993544755,Deathmatch Classic
76561197993544755,Half-Life: Opposing Force
76561197993544755,Ricochet
76561197993544755,Half-Life
76561197993544755,Counter-Strike: Condition Zero
76561197993544755,Counter-Strike: Condition Zero Deleted Scenes
76561197993544755,Half-Life: Blue Shift
76561197993544755,Half-Life 2
76561197993544755,Counter-Strike: Source
76561197993544755,Half-Life: Source
76561197993544755,Day of Defeat: Source
76561197993544755,Half-Life 2: Deathmatch
76561198025858988,10
76561198025858988,Team Fortress Classic
76561198025858988,Day of Defeat
76561198025858988,Deathmatch Classic
76561198025858988,Half-Life: Opposing Force
76561198025858988,Ricochet
76561198025858988,Half-Life
76561198025858988,Counter-Strike: Condition Zero
76561198025858988,Counter-Strike: Condition Zero Deleted Scenes
76561198025858988,Half-Life: Blue Shift
76561198025858988,Half-Life 2
76561198025858988,Counter-Strike: Source
76561198025858988,Half-Life: Source
76561198025858988,Day of Defeat: Source
76561198025858988,Half-Life 2: Deathmatch
76561198020125851,10
76561198020125851,Team Fortress Classic
76561198020125851,Day of Defeat
76561198020125851,Deathmatch Classic
76561198020125851,Half-Life: Opposing Force
76561198020125851,Ricochet
76561198020125851,Half-Life
76561198020125851,Counter-Strike: Condition Zero
76561198020125851,Counter-Strike: Condition Zero Deleted Scenes
76561198020125851,Half-Life: Blue Shift
76561198020125851,Half-Life 2
76561198020125851,Counter-Strike: Source
76561198020125851,Half-Life: Source
76561198020125851,Day of Defeat: Source
76561198020125851,Half-Life 2: Deathmatch
76561198001221571,10
76561198001221571,Team Fortress Classic
76561198001221571,Day of Defeat
76561198001221571,Deathmatch Classic
76561198001221571,Half-Life: Opposing Force
76561198001221571,Ricochet
76561198001221571,Half-Life
76561198001221571,Counter-Strike: Condition Zero
76561198001221571,Counter-Strike: Condition Zero Deleted Scenes
76561198001221571,Half-Life: Blue Shift
76561198001221571,Half-Life 2
76561198001221571,Counter-Strike: Source
76561198001221571,Half-Life: Source
76561198001221571,Day of Defeat: Source
76561198001221571,Half-Life 2: Deathmatch
76561198063728345,10
76561198063728345,Team Fortress Classic
76561198063728345,Day of Defeat
76561198063728345,Deathmatch Classic
76561198063728345,Half-Life: Opposing Force
76561198063728345,Ricochet
76561198063728345,Half-Life
76561198063728345,Counter-Strike: Condition Zero
76561198063728345,Counter-Strike: Condition Zero Deleted Scenes
76561198063728345,Half-Life: Blue Shift
76561198063728345,Half-Life 2
76561198063728345,Counter-Strike: Source
76561198063728345,Half-Life: Source
76561198063728345,Day of Defeat: Source
76561198063728345,Half-Life 2: Deathmatch
76561198109083829,10
76561198109083829,Team Fortress Classic
76561198109083829,Day of Defeat
76561198109083829,Deathmatch Classic
76561198109083829,Half-Life: Opposing Force
76561198109083829,Ricochet
76561198109083829,Half-Life
76561198109083829,Counter-Strike: Condition Zero
76561198109083829,Counter-Strike: Condition Zero Deleted Scenes
76561198109083829,Half-Life: Blue Shift
76561198109083829,Half-Life 2
76561198109083829,Counter-Strike: Source
76561198109083829,Half-Life: Source
76561198109083829,Day of Defeat: Source
76561198109083829,Half-Life 2: Deathmatch
76561198122859224,10
76561198122859224,Team Fortress Classic
76561198122859224,Day of Defeat
76561198122859224,Deathmatch Classic
76561198122859224,Half-Life: Opposing Force
76561198122859224,Ricochet
76561198122859224,Half-Life
76561198122859224,Counter-Strike: Condition Zero
76561198122859224,Counter-Strike: Condition Zero Deleted Scenes
76561198122859224,Half-Life: Blue Shift
76561198122859224,Half-Life 2
76561198122859224,Counter-Strike: Source
76561198122859224,Half-Life: Source
76561198122859224,Day of Defeat: Source
76561198122859224,Half-Life 2: Deathmatch
76561198048373585,10
76561198048373585,Team Fortress Classic
76561198048373585,Day of Defeat
76561198048373585,Deathmatch Classic
76561198048373585,Half-Life: Opposing Force
76561198048373585,Ricochet
76561198048373585,Half-Life
76561198048373585,Counter-Strike: Condition Zero
76561198048373585,Counter-Strike: Condition Zero Deleted Scenes
76561198048373585,Half-Life: Blue Shift
76561198048373585,Half-Life 2
76561198048373585,Counter-Strike: Source
76561198048373585,Half-Life: Source
76561198048373585,Day of Defeat: Source
76561198048373585,Half-Life 2: Deathmatch
76561197969050296,10
76561197969050296,Team Fortress Classic
76561197969050296,Day of Defeat
76561197969050296,Deathmatch Classic
76561197969050296,Half-Life: Opposing Force
76561197969050296,Ricochet
76561197969050296,Half-Life
76561197969050296,Counter-Strike: Condition Zero
76561197969050296,Counter-Strike: Condition Zero Deleted Scenes
76561197969050296,Half-Life: Blue Shift
76561197969050296,Half-Life 2
76561197969050296,Counter-Strike: Source
76561197969050296,Half-Life: Source
76561197969050296,Day of Defeat: Source
76561197969050296,Half-Life 2: Deathmatch
76561198326510209,10
76561198326510209,Team Fortress Classic
76561198326510209,Day of Defeat
76561198326510209,Deathmatch Classic
76561198326510209,Half-Life: Opposing Force
76561198326510209,Ricochet
76561198326510209,Half-Life
76561198326510209,Counter-Strike: Condition Zero
76561198326510209,Counter-Strike: Condition Zero Deleted Scenes
76561198326510209,Half-Life: Blue Shift
76561198326510209,Half-Life 2
76561198326510209,Counter-Strike: Source
76561198326510209,Half-Life: Source
76561198326510209,Day of Defeat: Source
76561198326510209,Half-Life 2: Deathmatch
76561197979667190,10
76561197979667190,Team Fortress Classic
76561197979667190,Day of Defeat
76561197979667190,Deathmatch Classic
76561197979667190,Half-Life: Opposing Force
76561197979667190,Ricochet
76561197979667190,Half-Life
76561197979667190,Counter-Strike: Condition Zero
76561197979667190,Counter-Strike: Condition Zero Deleted Scenes
76561197979667190,Half-Life: Blue Shift
76561197979667190,Half-Life 2
76561197979667190,Counter-Strike: Source
76561197979667190,Half-Life: Source
76561197979667190,Day of Defeat: Source
76561197979667190,Half-Life 2: Deathmatch
76561197995008105,10
76561197995008105,Team Fortress Classic
76561197995008105,Day of Defeat
76561197995008105,Deathmatch Classic
76561197995008105,Half-Life: Opposing Force
76561197995008105,Ricochet
76561197995008105,Half-Life
76561197995008105,Counter-Strike: Condition Zero
76561197995008105,Counter-Strike: Condition Zero Deleted Scenes
76561197995008105,Half-Life: Blue Shift
76561197995008105,Half-Life 2
76561197995008105,Counter-Strike: Source
76561197995008105,Half-Life: Source
76561197995008105,Day of Defeat: Source
76561197995008105,Half-Life 2: Deathmatch
76561197968410781,10
76561197968410781,Team Fortress Classic
76561197968410781,Day of Defeat
76561197968410781,Deathmatch Classic
76561197968410781,Half-Life: Opposing Force
76561197968410781,Ricochet
76561197968410781,Half-Life
76561197968410781,Counter-Strike: Condition Zero
76561197968410781,Counter-Strike: Condition Zero Deleted Scenes
76561197968410781,Half-Life: Blue Shift
76561197968410781,Half-Life 2
76561197968410781,Counter-Strike: Source
76561197968410781,Half-Life: Source
76561197968410781,Day of Defeat: Source
76561197968410781,Half-Life 2: Deathmatch
